5'_gene,3'_gene,5'_transcript,3'_transcript,5'_strand,3'_strand,exon_gene_source,exon_number,exon_chr,exon_start,exon_end
MDH1,LINC01278,ENST00000539945,ENST00000669201,+,-,'3 gene,3,X,63397507,63399903
MDH1,LINC01278,ENST00000539945,ENST00000608788,+,-,'5 gene,1,2,63588963,63589046
MDH1,LINC01278,ENST00000539945,ENST00000608788,+,-,'5 gene,2,2,63594488,63594586
MDH1,LINC01278,ENST00000539945,ENST00000608788,+,-,'5 gene,3,2,63595423,63595519
MDH1,LINC01278,ENST00000539945,ENST00000608788,+,-,'5 gene,4,2,63597399,63597574
MDH1,LINC01278,ENST00000539945,ENST00000608788,+,-,'5 gene,5,2,63599170,63599292
MDH1,LINC01278,ENST00000539945,ENST00000608788,+,-,'3 gene,2,X,63399441,63399903
MDH1,LINC01278,ENST00000539945,ENST00000667050,+,-,'5 gene,1,2,63588963,63589046
MDH1,LINC01278,ENST00000539945,ENST00000667050,+,-,'5 gene,2,2,63594488,63594586
MDH1,LINC01278,ENST00000539945,ENST00000667050,+,-,'5 gene,3,2,63595423,63595519
MDH1,LINC01278,ENST00000539945,ENST00000667050,+,-,'5 gene,4,2,63597399,63597574
MDH1,LINC01278,ENST00000539945,ENST00000667050,+,-,'5 gene,5,2,63599170,63599292
MDH1,LINC01278,ENST00000539945,ENST00000667050,+,-,'3 gene,3,X,63399781,63399903
MDH1,LINC01278,ENST00000539945,ENST00000667050,+,-,'3 gene,4,X,63239787,63239830
MDH1,LINC01278,ENST00000539945,ENST00000667050,+,-,'3 gene,5,X,63238993,63239059
MDH1,LINC01278,ENST00000539945,ENST00000667050,+,-,'3 gene,6,X,63222993,63223891
MDH1,LINC01278,ENST00000539945,ENST00000665386,+,-,'5 gene,1,2,63588963,63589046
MDH1,LINC01278,ENST00000539945,ENST00000665386,+,-,'5 gene,2,2,63594488,63594586
MDH1,LINC01278,ENST00000539945,ENST00000665386,+,-,'5 gene,3,2,63595423,63595519
MDH1,LINC01278,ENST00000539945,ENST00000665386,+,-,'5 gene,4,2,63597399,63597574
MDH1,LINC01278,ENST00000539945,ENST00000665386,+,-,'5 gene,5,2,63599170,63599292
MDH1,LINC01278,ENST00000539945,ENST00000665386,+,-,'3 gene,4,X,63399781,63399903
MDH1,LINC01278,ENST00000539945,ENST00000665386,+,-,'3 gene,5,X,63343206,63343289
MDH1,LINC01278,ENST00000539945,ENST00000665386,+,-,'3 gene,6,X,63239787,63239830
MDH1,LINC01278,ENST00000539945,ENST00000665386,+,-,'3 gene,7,X,63238993,63239059
MDH1,LINC01278,ENST00000539945,ENST00000665386,+,-,'3 gene,8,X,63238244,63238506
MDH1,LINC01278,ENST00000539945,ENST00000670731,+,-,'5 gene,1,2,63588963,63589046
MDH1,LINC01278,ENST00000539945,ENST00000670731,+,-,'5 gene,2,2,63594488,63594586
MDH1,LINC01278,ENST00000539945,ENST00000670731,+,-,'5 gene,3,2,63595423,63595519
MDH1,LINC01278,ENST00000539945,ENST00000670731,+,-,'5 gene,4,2,63597399,63597574
MDH1,LINC01278,ENST00000539945,ENST00000670731,+,-,'5 gene,5,2,63599170,63599292
MDH1,LINC01278,ENST00000539945,ENST00000670731,+,-,'3 gene,3,X,63399781,63399903
MDH1,LINC01278,ENST00000539945,ENST00000670731,+,-,'3 gene,4,X,63239787,63239830
MDH1,LINC01278,ENST00000539945,ENST00000670731,+,-,'3 gene,5,X,63238993,63239059
MDH1,LINC01278,ENST00000539945,ENST00000670731,+,-,'3 gene,6,X,63238396,63238734
MDH1,LINC01278,ENST00000539945,ENST00000659363,+,-,'5 gene,1,2,63588963,63589046
MDH1,LINC01278,ENST00000539945,ENST00000659363,+,-,'5 gene,2,2,63594488,63594586
MDH1,LINC01278,ENST00000539945,ENST00000659363,+,-,'5 gene,3,2,63595423,63595519
MDH1,LINC01278,ENST00000539945,ENST00000659363,+,-,'5 gene,4,2,63597399,63597574
MDH1,LINC01278,ENST00000539945,ENST00000659363,+,-,'5 gene,5,2,63599170,63599292
MDH1,LINC01278,ENST00000539945,ENST00000659363,+,-,'3 gene,2,X,63399781,63399903
MDH1,LINC01278,ENST00000539945,ENST00000659363,+,-,'3 gene,3,X,63314997,63315107
MDH1,LINC01278,ENST00000539945,ENST00000659363,+,-,'3 gene,4,X,63259668,63259817
MDH1,LINC01278,ENST00000539945,ENST00000659363,+,-,'3 gene,5,X,63239787,63239830
MDH1,LINC01278,ENST00000539945,ENST00000659363,+,-,'3 gene,6,X,63238490,63238734
MDH1,LINC01278,ENST00000539945,ENST00000666891,+,-,'5 gene,1,2,63588963,63589046
MDH1,LINC01278,ENST00000539945,ENST00000666891,+,-,'5 gene,2,2,63594488,63594586
MDH1,LINC01278,ENST00000539945,ENST00000666891,+,-,'5 gene,3,2,63595423,63595519
MDH1,LINC01278,ENST00000539945,ENST00000666891,+,-,'5 gene,4,2,63597399,63597574
MDH1,LINC01278,ENST00000539945,ENST00000666891,+,-,'5 gene,5,2,63599170,63599292
MDH1,LINC01278,ENST00000539945,ENST00000666891,+,-,'3 gene,4,X,63399781,63399903
MDH1,LINC01278,ENST00000539945,ENST00000666891,+,-,'3 gene,5,X,63343206,63343289
MDH1,LINC01278,ENST00000539945,ENST00000666891,+,-,'3 gene,6,X,63314997,63315107
MDH1,LINC01278,ENST00000539945,ENST00000666891,+,-,'3 gene,7,X,63239787,63239830
MDH1,LINC01278,ENST00000539945,ENST00000666891,+,-,'3 gene,8,X,63238993,63239059
MDH1,LINC01278,ENST00000539945,ENST00000666891,+,-,'3 gene,9,X,63238596,63238734
MDH1,LINC01278,ENST00000539945,ENST00000659374,+,-,'5 gene,1,2,63588963,63589046
MDH1,LINC01278,ENST00000539945,ENST00000659374,+,-,'5 gene,2,2,63594488,63594586
MDH1,LINC01278,ENST00000539945,ENST00000659374,+,-,'5 gene,3,2,63595423,63595519
MDH1,LINC01278,ENST00000539945,ENST00000659374,+,-,'5 gene,4,2,63597399,63597574
MDH1,LINC01278,ENST00000539945,ENST00000659374,+,-,'5 gene,5,2,63599170,63599292
MDH1,LINC01278,ENST00000539945,ENST00000659374,+,-,'3 gene,3,X,63399781,63399903
MDH1,LINC01278,ENST00000539945,ENST00000659374,+,-,'3 gene,4,X,63343206,63343289
MDH1,LINC01278,ENST00000539945,ENST00000659374,+,-,'3 gene,5,X,63239787,63239830
MDH1,LINC01278,ENST00000539945,ENST00000659374,+,-,'3 gene,6,X,63238993,63239059
MDH1,LINC01278,ENST00000539945,ENST00000659374,+,-,'3 gene,7,X,63238624,63238734
MDH1,LINC01278,ENST00000539945,ENST00000661141,+,-,'5 gene,1,2,63588963,63589046
MDH1,LINC01278,ENST00000539945,ENST00000661141,+,-,'5 gene,2,2,63594488,63594586
MDH1,LINC01278,ENST00000539945,ENST00000661141,+,-,'5 gene,3,2,63595423,63595519
MDH1,LINC01278,ENST00000539945,ENST00000661141,+,-,'5 gene,4,2,63597399,63597574
MDH1,LINC01278,ENST00000539945,ENST00000661141,+,-,'5 gene,5,2,63599170,63599292
MDH1,LINC01278,ENST00000539945,ENST00000661141,+,-,'3 gene,4,X,63399781,63399903
MDH1,LINC01278,ENST00000539945,ENST00000661141,+,-,'3 gene,5,X,63343206,63343289
MDH1,LINC01278,ENST00000539945,ENST00000661141,+,-,'3 gene,6,X,63310854,63312325
MDH1,LINC01278,ENST00000539945,ENST00000661141,+,-,'3 gene,7,X,63309911,63309988
MDH1,LINC01278,ENST00000539945,ENST00000661141,+,-,'3 gene,8,X,63307506,63307538
MDH1,LINC01278,ENST00000539945,ENST00000661141,+,-,'3 gene,9,X,63239787,63239830
MDH1,LINC01278,ENST00000539945,ENST00000661141,+,-,'3 gene,10,X,63238993,63239059
MDH1,LINC01278,ENST00000539945,ENST00000661141,+,-,'3 gene,11,X,63238624,63238734
MDH1,LINC01278,ENST00000539945,ENST00000664128,+,-,'5 gene,1,2,63588963,63589046
MDH1,LINC01278,ENST00000539945,ENST00000664128,+,-,'5 gene,2,2,63594488,63594586
MDH1,LINC01278,ENST00000539945,ENST00000664128,+,-,'5 gene,3,2,63595423,63595519
MDH1,LINC01278,ENST00000539945,ENST00000664128,+,-,'5 gene,4,2,63597399,63597574
MDH1,LINC01278,ENST00000539945,ENST00000664128,+,-,'5 gene,5,2,63599170,63599292
MDH1,LINC01278,ENST00000539945,ENST00000664128,+,-,'3 gene,5,X,63399781,63399903
MDH1,LINC01278,ENST00000539945,ENST00000664128,+,-,'3 gene,6,X,63343206,63343289
MDH1,LINC01278,ENST00000539945,ENST00000664128,+,-,'3 gene,7,X,63238993,63239830
MDH1,LINC01278,ENST00000539945,ENST00000664128,+,-,'3 gene,8,X,63238624,63238734
MDH1,LINC01278,ENST00000539945,ENST00000669572,+,-,'5 gene,1,2,63588963,63589046
MDH1,LINC01278,ENST00000539945,ENST00000669572,+,-,'5 gene,2,2,63594488,63594586
MDH1,LINC01278,ENST00000539945,ENST00000669572,+,-,'5 gene,3,2,63595423,63595519
MDH1,LINC01278,ENST00000539945,ENST00000669572,+,-,'5 gene,4,2,63597399,63597574
MDH1,LINC01278,ENST00000539945,ENST00000669572,+,-,'5 gene,5,2,63599170,63599292
MDH1,LINC01278,ENST00000539945,ENST00000669572,+,-,'3 gene,3,X,63399781,63399903
MDH1,LINC01278,ENST00000539945,ENST00000669572,+,-,'3 gene,4,X,63343206,63343289
MDH1,LINC01278,ENST00000539945,ENST00000669572,+,-,'3 gene,5,X,63239787,63239830
MDH1,LINC01278,ENST00000539945,ENST00000669572,+,-,'3 gene,6,X,63238993,63239059
MDH1,LINC01278,ENST00000539945,ENST00000669572,+,-,'3 gene,7,X,63238630,63238734
MDH1,LINC01278,ENST00000539945,ENST00000654366,+,-,'5 gene,1,2,63588963,63589046
MDH1,LINC01278,ENST00000539945,ENST00000654366,+,-,'5 gene,2,2,63594488,63594586
MDH1,LINC01278,ENST00000539945,ENST00000654366,+,-,'5 gene,3,2,63595423,63595519
MDH1,LINC01278,ENST00000539945,ENST00000654366,+,-,'5 gene,4,2,63597399,63597574
MDH1,LINC01278,ENST00000539945,ENST00000654366,+,-,'5 gene,5,2,63599170,63599292
MDH1,LINC01278,ENST00000539945,ENST00000654366,+,-,'3 gene,4,X,63399781,63399903
MDH1,LINC01278,ENST00000539945,ENST00000654366,+,-,'3 gene,5,X,63239787,63239830
MDH1,LINC01278,ENST00000539945,ENST00000654366,+,-,'3 gene,6,X,63238993,63239059
MDH1,LINC01278,ENST00000539945,ENST00000654366,+,-,'3 gene,7,X,63238662,63238734
MDH1,LINC01278,ENST00000539945,ENST00000659087,+,-,'5 gene,1,2,63588963,63589046
MDH1,LINC01278,ENST00000539945,ENST00000659087,+,-,'5 gene,2,2,63594488,63594586
MDH1,LINC01278,ENST00000539945,ENST00000659087,+,-,'5 gene,3,2,63595423,63595519
MDH1,LINC01278,ENST00000539945,ENST00000659087,+,-,'5 gene,4,2,63597399,63597574
MDH1,LINC01278,ENST00000539945,ENST00000659087,+,-,'5 gene,5,2,63599170,63599292
MDH1,LINC01278,ENST00000539945,ENST00000659087,+,-,'3 gene,2,X,63399781,63399903
MDH1,LINC01278,ENST00000539945,ENST00000659087,+,-,'3 gene,3,X,63343206,63343289
MDH1,LINC01278,ENST00000539945,ENST00000659087,+,-,'3 gene,4,X,63259668,63259817
MDH1,LINC01278,ENST00000539945,ENST00000659087,+,-,'3 gene,5,X,63253449,63253539
MDH1,LINC01278,ENST00000539945,ENST00000659087,+,-,'3 gene,6,X,63239787,63239830
MDH1,LINC01278,ENST00000539945,ENST00000659087,+,-,'3 gene,7,X,63238993,63239059
MDH1,LINC01278,ENST00000539945,ENST00000659087,+,-,'3 gene,8,X,63238665,63238734
MDH1,LINC01278,ENST00000539945,ENST00000653861,+,-,'5 gene,1,2,63588963,63589046
MDH1,LINC01278,ENST00000539945,ENST00000653861,+,-,'5 gene,2,2,63594488,63594586
MDH1,LINC01278,ENST00000539945,ENST00000653861,+,-,'5 gene,3,2,63595423,63595519
MDH1,LINC01278,ENST00000539945,ENST00000653861,+,-,'5 gene,4,2,63597399,63597574
MDH1,LINC01278,ENST00000539945,ENST00000653861,+,-,'5 gene,5,2,63599170,63599292
MDH1,LINC01278,ENST00000539945,ENST00000653861,+,-,'3 gene,2,X,63399781,63399903
MDH1,LINC01278,ENST00000539945,ENST00000653861,+,-,'3 gene,3,X,63343206,63343289
MDH1,LINC01278,ENST00000539945,ENST00000653861,+,-,'3 gene,4,X,63239787,63239830
MDH1,LINC01278,ENST00000539945,ENST00000653861,+,-,'3 gene,5,X,63238993,63239059
MDH1,LINC01278,ENST00000539945,ENST00000653861,+,-,'3 gene,6,X,63238667,63238734
MDH1,LINC01278,ENST00000539945,ENST00000670248,+,-,'5 gene,1,2,63588963,63589046
MDH1,LINC01278,ENST00000539945,ENST00000670248,+,-,'5 gene,2,2,63594488,63594586
MDH1,LINC01278,ENST00000539945,ENST00000670248,+,-,'5 gene,3,2,63595423,63595519
MDH1,LINC01278,ENST00000539945,ENST00000670248,+,-,'5 gene,4,2,63597399,63597574
MDH1,LINC01278,ENST00000539945,ENST00000670248,+,-,'5 gene,5,2,63599170,63599292
MDH1,LINC01278,ENST00000539945,ENST00000670248,+,-,'3 gene,3,X,63399781,63399903
MDH1,LINC01278,ENST00000539945,ENST00000670248,+,-,'3 gene,4,X,63314408,63315107
MDH1,LINC01278,ENST00000539945,ENST00000654880,+,-,'5 gene,1,2,63588963,63589046
MDH1,LINC01278,ENST00000539945,ENST00000654880,+,-,'5 gene,2,2,63594488,63594586
MDH1,LINC01278,ENST00000539945,ENST00000654880,+,-,'5 gene,3,2,63595423,63595519
MDH1,LINC01278,ENST00000539945,ENST00000654880,+,-,'5 gene,4,2,63597399,63597574
MDH1,LINC01278,ENST00000539945,ENST00000654880,+,-,'5 gene,5,2,63599170,63599292
MDH1,LINC01278,ENST00000539945,ENST00000654880,+,-,'3 gene,4,X,63396558,63399903
MDH1,LINC01278,ENST00000539945,ENST00000664356,+,-,'5 gene,1,2,63588963,63589046
MDH1,LINC01278,ENST00000539945,ENST00000664356,+,-,'5 gene,2,2,63594488,63594586
MDH1,LINC01278,ENST00000539945,ENST00000664356,+,-,'5 gene,3,2,63595423,63595519
MDH1,LINC01278,ENST00000539945,ENST00000664356,+,-,'5 gene,4,2,63597399,63597574
MDH1,LINC01278,ENST00000539945,ENST00000664356,+,-,'5 gene,5,2,63599170,63599292
MDH1,LINC01278,ENST00000539945,ENST00000664356,+,-,'3 gene,4,X,63399781,63399903
MDH1,LINC01278,ENST00000539945,ENST00000664356,+,-,'3 gene,5,X,63396738,63398161
MDH1,LINC01278,ENST00000539945,ENST00000666437,+,-,'5 gene,1,2,63588963,63589046
MDH1,LINC01278,ENST00000539945,ENST00000666437,+,-,'5 gene,2,2,63594488,63594586
MDH1,LINC01278,ENST00000539945,ENST00000666437,+,-,'5 gene,3,2,63595423,63595519
MDH1,LINC01278,ENST00000539945,ENST00000666437,+,-,'5 gene,4,2,63597399,63597574
MDH1,LINC01278,ENST00000539945,ENST00000666437,+,-,'5 gene,5,2,63599170,63599292
MDH1,LINC01278,ENST00000539945,ENST00000666437,+,-,'3 gene,4,X,63399781,63399903
MDH1,LINC01278,ENST00000539945,ENST00000666437,+,-,'3 gene,5,X,63396773,63398080
MDH1,LINC01278,ENST00000539945,ENST00000670203,+,-,'5 gene,1,2,63588963,63589046
MDH1,LINC01278,ENST00000539945,ENST00000670203,+,-,'5 gene,2,2,63594488,63594586
MDH1,LINC01278,ENST00000539945,ENST00000670203,+,-,'5 gene,3,2,63595423,63595519
MDH1,LINC01278,ENST00000539945,ENST00000670203,+,-,'5 gene,4,2,63597399,63597574
MDH1,LINC01278,ENST00000539945,ENST00000670203,+,-,'5 gene,5,2,63599170,63599292
MDH1,LINC01278,ENST00000539945,ENST00000670203,+,-,'3 gene,3,X,63399781,63399903
MDH1,LINC01278,ENST00000539945,ENST00000670203,+,-,'3 gene,4,X,63396807,63398089
MDH1,LINC01278,ENST00000539945,ENST00000656953,+,-,'5 gene,1,2,63588963,63589046
MDH1,LINC01278,ENST00000539945,ENST00000656953,+,-,'5 gene,2,2,63594488,63594586
MDH1,LINC01278,ENST00000539945,ENST00000656953,+,-,'5 gene,3,2,63595423,63595519
MDH1,LINC01278,ENST00000539945,ENST00000656953,+,-,'5 gene,4,2,63597399,63597574
MDH1,LINC01278,ENST00000539945,ENST00000656953,+,-,'5 gene,5,2,63599170,63599292
MDH1,LINC01278,ENST00000539945,ENST00000656953,+,-,'3 gene,2,X,63397488,63399903
MDH1,LINC01278,ENST00000539945,ENST00000666216,+,-,'5 gene,1,2,63588963,63589046
MDH1,LINC01278,ENST00000539945,ENST00000666216,+,-,'5 gene,2,2,63594488,63594586
MDH1,LINC01278,ENST00000539945,ENST00000666216,+,-,'5 gene,3,2,63595423,63595519
MDH1,LINC01278,ENST00000539945,ENST00000666216,+,-,'5 gene,4,2,63597399,63597574
MDH1,LINC01278,ENST00000539945,ENST00000666216,+,-,'5 gene,5,2,63599170,63599292
MDH1,LINC01278,ENST00000539945,ENST00000666216,+,-,'3 gene,4,X,63397507,63399903
MDH1,LINC01278,ENST00000539945,ENST00000659222,+,-,'5 gene,1,2,63588963,63589046
MDH1,LINC01278,ENST00000539945,ENST00000659222,+,-,'5 gene,2,2,63594488,63594586
MDH1,LINC01278,ENST00000539945,ENST00000659222,+,-,'5 gene,3,2,63595423,63595519
MDH1,LINC01278,ENST00000539945,ENST00000659222,+,-,'5 gene,4,2,63597399,63597574
MDH1,LINC01278,ENST00000539945,ENST00000659222,+,-,'5 gene,5,2,63599170,63599292
MDH1,LINC01278,ENST00000539945,ENST00000659222,+,-,'3 gene,4,X,63399781,63399903
MDH1,LINC01278,ENST00000539945,ENST00000659222,+,-,'3 gene,5,X,63397540,63398933
MDH1,LINC01278,ENST00000539945,ENST00000662689,+,-,'5 gene,1,2,63588963,63589046
MDH1,LINC01278,ENST00000539945,ENST00000662689,+,-,'5 gene,2,2,63594488,63594586
MDH1,LINC01278,ENST00000539945,ENST00000662689,+,-,'5 gene,3,2,63595423,63595519
MDH1,LINC01278,ENST00000539945,ENST00000662689,+,-,'5 gene,4,2,63597399,63597574
MDH1,LINC01278,ENST00000539945,ENST00000662689,+,-,'5 gene,5,2,63599170,63599292
MDH1,LINC01278,ENST00000539945,ENST00000662689,+,-,'3 gene,3,X,63397670,63399903
MDH1,LINC01278,ENST00000539945,ENST00000662779,+,-,'5 gene,1,2,63588963,63589046
MDH1,LINC01278,ENST00000539945,ENST00000662779,+,-,'5 gene,2,2,63594488,63594586
MDH1,LINC01278,ENST00000539945,ENST00000662779,+,-,'5 gene,3,2,63595423,63595519
MDH1,LINC01278,ENST00000539945,ENST00000662779,+,-,'5 gene,4,2,63597399,63597574
MDH1,LINC01278,ENST00000539945,ENST00000662779,+,-,'5 gene,5,2,63599170,63599292
MDH1,LINC01278,ENST00000539945,ENST00000662779,+,-,'3 gene,4,X,63399429,63399903
MDH1,LINC01278,ENST00000409476,ENST00000610088,+,-,'5 gene,1,2,63588973,63589046
MDH1,LINC01278,ENST00000409476,ENST00000610088,+,-,'5 gene,2,2,63599170,63599292
MDH1,LINC01278,ENST00000409476,ENST00000610088,+,-,'3 gene,3,X,63399781,63399903
MDH1,LINC01278,ENST00000409476,ENST00000610088,+,-,'3 gene,4,X,63343206,63343289
MDH1,LINC01278,ENST00000409476,ENST00000610088,+,-,'3 gene,5,X,63239787,63239830
MDH1,LINC01278,ENST00000409476,ENST00000610088,+,-,'3 gene,6,X,63238993,63239059
MDH1,LINC01278,ENST00000409476,ENST00000610088,+,-,'3 gene,7,X,63238478,63238734
MDH1,LINC01278,ENST00000409476,ENST00000610234,+,-,'5 gene,1,2,63588973,63589046
MDH1,LINC01278,ENST00000409476,ENST00000610234,+,-,'5 gene,2,2,63599170,63599292
MDH1,LINC01278,ENST00000409476,ENST00000610234,+,-,'3 gene,3,X,63399781,63399903
MDH1,LINC01278,ENST00000409476,ENST00000610234,+,-,'3 gene,4,X,63345489,63345571
MDH1,LINC01278,ENST00000409476,ENST00000669201,+,-,'5 gene,1,2,63588973,63589046
MDH1,LINC01278,ENST00000409476,ENST00000669201,+,-,'5 gene,2,2,63599170,63599292
MDH1,LINC01278,ENST00000409476,ENST00000669201,+,-,'3 gene,3,X,63397507,63399903
MDH1,LINC01278,ENST00000409476,ENST00000608788,+,-,'5 gene,1,2,63588973,63589046
MDH1,LINC01278,ENST00000409476,ENST00000608788,+,-,'5 gene,2,2,63599170,63599292
MDH1,LINC01278,ENST00000409476,ENST00000608788,+,-,'3 gene,2,X,63399441,63399903
MDH1,LINC01278,ENST00000409476,ENST00000667050,+,-,'5 gene,1,2,63588973,63589046
MDH1,LINC01278,ENST00000409476,ENST00000667050,+,-,'5 gene,2,2,63599170,63599292
MDH1,LINC01278,ENST00000409476,ENST00000667050,+,-,'3 gene,3,X,63399781,63399903
MDH1,LINC01278,ENST00000409476,ENST00000667050,+,-,'3 gene,4,X,63239787,63239830
MDH1,LINC01278,ENST00000409476,ENST00000667050,+,-,'3 gene,5,X,63238993,63239059
MDH1,LINC01278,ENST00000409476,ENST00000667050,+,-,'3 gene,6,X,63222993,63223891
MDH1,LINC01278,ENST00000409476,ENST00000665386,+,-,'5 gene,1,2,63588973,63589046
MDH1,LINC01278,ENST00000409476,ENST00000665386,+,-,'5 gene,2,2,63599170,63599292
MDH1,LINC01278,ENST00000409476,ENST00000665386,+,-,'3 gene,4,X,63399781,63399903
MDH1,LINC01278,ENST00000409476,ENST00000665386,+,-,'3 gene,5,X,63343206,63343289
MDH1,LINC01278,ENST00000409476,ENST00000665386,+,-,'3 gene,6,X,63239787,63239830
MDH1,LINC01278,ENST00000409476,ENST00000665386,+,-,'3 gene,7,X,63238993,63239059
MDH1,LINC01278,ENST00000409476,ENST00000665386,+,-,'3 gene,8,X,63238244,63238506
MDH1,LINC01278,ENST00000409476,ENST00000670731,+,-,'5 gene,1,2,63588973,63589046
MDH1,LINC01278,ENST00000409476,ENST00000670731,+,-,'5 gene,2,2,63599170,63599292
MDH1,LINC01278,ENST00000409476,ENST00000670731,+,-,'3 gene,3,X,63399781,63399903
MDH1,LINC01278,ENST00000409476,ENST00000670731,+,-,'3 gene,4,X,63239787,63239830
MDH1,LINC01278,ENST00000409476,ENST00000670731,+,-,'3 gene,5,X,63238993,63239059
MDH1,LINC01278,ENST00000409476,ENST00000670731,+,-,'3 gene,6,X,63238396,63238734
MDH1,LINC01278,ENST00000409476,ENST00000659363,+,-,'5 gene,1,2,63588973,63589046
MDH1,LINC01278,ENST00000409476,ENST00000659363,+,-,'5 gene,2,2,63599170,63599292
MDH1,LINC01278,ENST00000409476,ENST00000659363,+,-,'3 gene,2,X,63399781,63399903
MDH1,LINC01278,ENST00000409476,ENST00000659363,+,-,'3 gene,3,X,63314997,63315107
MDH1,LINC01278,ENST00000409476,ENST00000659363,+,-,'3 gene,4,X,63259668,63259817
MDH1,LINC01278,ENST00000409476,ENST00000659363,+,-,'3 gene,5,X,63239787,63239830
MDH1,LINC01278,ENST00000409476,ENST00000659363,+,-,'3 gene,6,X,63238490,63238734
MDH1,LINC01278,ENST00000409476,ENST00000666891,+,-,'5 gene,1,2,63588973,63589046
MDH1,LINC01278,ENST00000409476,ENST00000666891,+,-,'5 gene,2,2,63599170,63599292
MDH1,LINC01278,ENST00000409476,ENST00000666891,+,-,'3 gene,4,X,63399781,63399903
MDH1,LINC01278,ENST00000409476,ENST00000666891,+,-,'3 gene,5,X,63343206,63343289
MDH1,LINC01278,ENST00000409476,ENST00000666891,+,-,'3 gene,6,X,63314997,63315107
MDH1,LINC01278,ENST00000409476,ENST00000666891,+,-,'3 gene,7,X,63239787,63239830
MDH1,LINC01278,ENST00000409476,ENST00000666891,+,-,'3 gene,8,X,63238993,63239059
MDH1,LINC01278,ENST00000409476,ENST00000666891,+,-,'3 gene,9,X,63238596,63238734
MDH1,LINC01278,ENST00000409476,ENST00000659374,+,-,'5 gene,1,2,63588973,63589046
MDH1,LINC01278,ENST00000409476,ENST00000659374,+,-,'5 gene,2,2,63599170,63599292
MDH1,LINC01278,ENST00000409476,ENST00000659374,+,-,'3 gene,3,X,63399781,63399903
MDH1,LINC01278,ENST00000409476,ENST00000659374,+,-,'3 gene,4,X,63343206,63343289
MDH1,LINC01278,ENST00000409476,ENST00000659374,+,-,'3 gene,5,X,63239787,63239830
MDH1,LINC01278,ENST00000409476,ENST00000659374,+,-,'3 gene,6,X,63238993,63239059
MDH1,LINC01278,ENST00000409476,ENST00000659374,+,-,'3 gene,7,X,63238624,63238734
MDH1,LINC01278,ENST00000409476,ENST00000661141,+,-,'5 gene,1,2,63588973,63589046
MDH1,LINC01278,ENST00000409476,ENST00000661141,+,-,'5 gene,2,2,63599170,63599292
MDH1,LINC01278,ENST00000409476,ENST00000661141,+,-,'3 gene,4,X,63399781,63399903
MDH1,LINC01278,ENST00000409476,ENST00000661141,+,-,'3 gene,5,X,63343206,63343289
MDH1,LINC01278,ENST00000409476,ENST00000661141,+,-,'3 gene,6,X,63310854,63312325
MDH1,LINC01278,ENST00000409476,ENST00000661141,+,-,'3 gene,7,X,63309911,63309988
MDH1,LINC01278,ENST00000409476,ENST00000661141,+,-,'3 gene,8,X,63307506,63307538
MDH1,LINC01278,ENST00000409476,ENST00000661141,+,-,'3 gene,9,X,63239787,63239830
MDH1,LINC01278,ENST00000409476,ENST00000661141,+,-,'3 gene,10,X,63238993,63239059
MDH1,LINC01278,ENST00000409476,ENST00000661141,+,-,'3 gene,11,X,63238624,63238734
MDH1,LINC01278,ENST00000409476,ENST00000664128,+,-,'5 gene,1,2,63588973,63589046
MDH1,LINC01278,ENST00000409476,ENST00000664128,+,-,'5 gene,2,2,63599170,63599292
MDH1,LINC01278,ENST00000409476,ENST00000664128,+,-,'3 gene,5,X,63399781,63399903
MDH1,LINC01278,ENST00000409476,ENST00000664128,+,-,'3 gene,6,X,63343206,63343289
MDH1,LINC01278,ENST00000409476,ENST00000664128,+,-,'3 gene,7,X,63238993,63239830
MDH1,LINC01278,ENST00000409476,ENST00000664128,+,-,'3 gene,8,X,63238624,63238734
MDH1,LINC01278,ENST00000409476,ENST00000669572,+,-,'5 gene,1,2,63588973,63589046
MDH1,LINC01278,ENST00000409476,ENST00000669572,+,-,'5 gene,2,2,63599170,63599292
MDH1,LINC01278,ENST00000409476,ENST00000669572,+,-,'3 gene,3,X,63399781,63399903
MDH1,LINC01278,ENST00000409476,ENST00000669572,+,-,'3 gene,4,X,63343206,63343289
MDH1,LINC01278,ENST00000409476,ENST00000669572,+,-,'3 gene,5,X,63239787,63239830
MDH1,LINC01278,ENST00000409476,ENST00000669572,+,-,'3 gene,6,X,63238993,63239059
MDH1,LINC01278,ENST00000409476,ENST00000669572,+,-,'3 gene,7,X,63238630,63238734
MDH1,LINC01278,ENST00000409476,ENST00000654366,+,-,'5 gene,1,2,63588973,63589046
MDH1,LINC01278,ENST00000409476,ENST00000654366,+,-,'5 gene,2,2,63599170,63599292
MDH1,LINC01278,ENST00000409476,ENST00000654366,+,-,'3 gene,4,X,63399781,63399903
MDH1,LINC01278,ENST00000409476,ENST00000654366,+,-,'3 gene,5,X,63239787,63239830
MDH1,LINC01278,ENST00000409476,ENST00000654366,+,-,'3 gene,6,X,63238993,63239059
MDH1,LINC01278,ENST00000409476,ENST00000654366,+,-,'3 gene,7,X,63238662,63238734
MDH1,LINC01278,ENST00000409476,ENST00000659087,+,-,'5 gene,1,2,63588973,63589046
MDH1,LINC01278,ENST00000409476,ENST00000659087,+,-,'5 gene,2,2,63599170,63599292
MDH1,LINC01278,ENST00000409476,ENST00000659087,+,-,'3 gene,2,X,63399781,63399903
